Birth defect‏,‏ نقص تولد
Cases ,موارد
Congenital ,مادرزادی
Contribute to,نقش داشتن در
Developing ,در حال رشد
Fetus,جنین
Future ,"آتی، آینده"
Healthy,سالم
Inborn,ذاتی
Insights,دیدگاه ها
Institute ,موسسه
Investigator,نحقق
Location,مکان
Looked at,بررسی کردن
Mutations,جهش ها
Options ,گزینه ها
Result in,منجر شدن به
Roughly,بطور غیر دقیق
Severe,شدید
Spontaneously,"آنی، خود بخودی "
he commonest‏ ,متداول ترین
The same number,تعداد مشابه
Were found,یافت شد- مشخص شد
Made Possible‏ ,امکان پذیرساختن
mentioned,ذکر شده
necessity,ضرورت
average- size,سایز متوسط
Bring about‏,باعث شدن
cloning,تکثیر- کپی سازی
complexity,پیچیدگی
concern ,نگرانی- ارتباط
condition,اختلال- شرایط
dwarfism,کوتولگی
Ethical,اخلاقی
growth hormone,هورمون رشد
Question,مساله- سوال
Raise ,"بالا آمدن، بوجود آوردن"
serious,جدی
stimulate ,تحریک کردن
Suppose ,فرض کردن
to reat,درمان کردن
Unethical ,غیراخلاقی
Widely ,بطور گسترده
widespread,گسترده
Alternative,جایگزین
Altogether,بطور کلی
Application,کاربرد. استعمال
Arise,"بوجود آوردن، ایجاد شدن "
Be allowed,اجازه داده شود
Benefits,منافع- مزایا
Capable,توان
Capacity,ظرفیت
Consent,رضایت
Controversies,بحث و جدل ها
Decision-making‏,تصمیم گیری
Determination,تعیین
Expected,قابل انتظار
Informed,آگاهانه
IS defined‏,تعریف می شود
is suggested,پیشنهاد می شود
Must be provided,بایستی فراهم بشود
Of vital importance,دارای اهمیت حیأتی
Principle ,اصل
Qualify,صلاحیت داشتن
Questionable,قابل بحث
Reasonable,معقول
Recommended,توصیه شده
Refuse,رد کردن
Relevant,مرتبط
Require,نیاز داشتن
Requirement,نیازمندی
Respect,احترام گذاشتن
Self-determination‏,خوداتکایی
Those,آنها- آن افرادی که
Treatment,درمان
Truthful,قابل اعتماد
Make decision ,تصمیم گیری کردن
Voluntary ,ارادی
A wealth of‏,تعداد بسیار زیادی
are assigned‏,نسبت داده می شوند
are perceived‏,درك می شوند
As much ... aS‏,همان اندازه
Being backward‏,رو به عقب رفتن
Centuries,قرن ها
Date back‏,به تاریخ قبل بازگشتن
Dominance,برتری
Due to,بواسطه- به دلیل
Herbal,گیاهی
indeed,براستی
Inferior,سطح پایین
is structured ,ساختاربندی می شود
Just as‏,درست همانطوری که
Long before,مدت ها قبل
Anti-viral,ضد ویروس
Appetite ,اشتها
are infected,آلوده شدن.عفونی‌شدن
Bleeding,خونریزی
Bowel,روده
Bruising,کبودی
Majority,اکثریت
natural medicine,پزشکی طبیعی
Popularity,شهرت
Practice,انجام‌دادن عمل کردن
prescription,تجویز- نسخه- تجویزی
prove opposite,خلاف چیزی را اثبات کردن
realize,درک کردن
Receive criticism,مورد انتقاد قرار گرفتن
Reported,گزارش شده
resources,منابع
stigma,لکه ننگ
substantive,ثابت شده- واقعی
superiority,برتری
Synthetic ,صنعتی- ساختگی
The general public,مردم عامّه
Unreliable,بی اعتبار
western,غربی
Jaundice ,تهوّع
Long-term,دراز مدت
Medications,داروها
Most likely,به احتمال زیاد
Nausea,حالت تهوّع
Chronic ,مزمن
Clay-colored ,‏بی رنگ
Close contact ,تماس نزدیک
Complications ,عوارض
experience,‏تجربه کردن
Failure ,شکست. نقص
Fatigue ,خستگی
Half of,نیمی از
Having ,خوردن
Needle ,سوزن
Oral ,دهانی
Permanent ,دائمی
Sharing ,مشترک
Short-term ,کوتاه مدت
Take decades,دهه ها طول کشیدن
The liver,کبد
Up to,‏تا حدود
Using ,با استفاده از
Vomiting ,استفراغ
Crowded shopping mall ,بازار خرید شلوغ
A variety of ,گروهی از
Adopted by patients,پذیرفته شده توسط بیماران
Along three lines,در طی سه مرحله
More often than not,گاهی اوقات
Belonging to ,تعلق داشتن به
Cognitive approaches,رویکردهای داخل ذهن
Confidence ,اعتماد
Downtown ,مرکز شهر
Least advisable methods,متدهای کمتر توصیه شده
favorite method,شیوه مطلوب
Fleeing ,گریختن
Frightened of flying,هراسان از پرواز کردن
Formally-instructed,رسمی آموزش داده شده
given flight,پرواز مشخص
Guarantee,تضمین دادن
can make it once,یک بار دیگه هم از عهده اش برمیام
Initial manifestations ,تظاهرات اولیه
Involve ,"شامل‌شدن،درگیرشدن"
The least applicableapproaches ,کم کاربردترین‌رویکردها
Manageable,قابل مدیریت
More effective,موثرتر
behavioral approaches,روشهای رفتاری
More practical Stress management strategies    ,استراتژی های مدیریت استرس
Physiological approaches,رویکردهای فیزیولوژیک
Substitute,جایگزین کردن
Overcome,غلبه کردن
The most common methods,متداول ترین متدها
The quality ,کیفیت
The safe landing,فرود امن
Various forms of the same line,اشکال مختلف یک شیوه
Advanced practice,دوره‌های پیشرفته
currently,اخیرا
disagreement,عدم توافق- مخالفت
the majority of,اکثریت
at a deeper level,در یک سطح عمیق تر
forced them,مجبور کردن آنها
resolved,حل کردن مشکل- مصمم شدن
serve secondary role,نقش درجه دوم را ایفا کردن
social and moral reform,بازنگری اخلاقی و اجتماعی
sidelines,حاشیه
insights,دیدگاه ها
Upper class women,زنانی طبفه بالا اجتماعی
Medical specialties ,تخصص‌های پزشکی
of all  backgrounds,از تمام اقشار یا طیف
participate ,مشارکت کردن
Pioneer ,پیشرو شدن
Wishing to,مشتاق بودن
Proved eager ,اشتیاق و علاقه خود را ثابت کردن
god judge,قضاوت گر خوب
Experienced eye ,چشم با تجربه
Challenging ,چالش برانگیز
Estimating,تخمین زدن
Excess weigh,وزن اضافی
Have been invented,اختراع شده است
Height,قد یا ارتفاع
In practice,درعمل
index,شاخص
indices,شاخص ها
Movements ,جنبش- حرکت
The new profession,شغل جدید
The same trend,روند با رویه مشابه
Using,با استفاده از
view,درنظر گرفتن
Was initiated,آغاز شد
Would succeed,موفق خواهد شد
Was widely accepted,به طور گسترده ای پذیرفته شد
Associated with,مرتبط با
Body weight,وزن بدن
desired,مطلوب
mentioned,ذکر شده
obese,چاق
of different heights,دارای قدهای متفاوت
presence,وجود
pubish,منتشر کردن
refer to,اشاره کردن- ارجاع دادن- مراجعه کردن
relative weight,وزن نسبی
life ,امید به زندگی
expectancy life insurance,بیمه عمر
Accurately,به طور دقیق
Unclothed,بدون لباس
surpassingly,به اندازه زیادی
Slim,لاغر
Various,متفاوت
Storage,ذخیره
Aged persons ,افراد سالخورده
Age-related decrements ,ضعف‌ها یا نقصان‌های مربوط به پیری
Aging,فرآیند سالخوردگی
Approximate,تقریبا- تقریبی
Are accelerated,افزایش می یابد
As compared with,در مقایسه با
Decline,کاهش و تخریب
Even,حتی
Loss in power,کاهش در قدرت
Marked  ,برجسته و واضح
Measurable,قابل اندازه‌گیری
Pronounced ,واضح. برجسته
Contraction,انقباض
Peak force,حداکثر نیرو
Per decade,در هر دهه
Advanced age‏,سن بالا
Experience ,تجربه کردن
Healthy persons,اشخاص يا افراد سالم
if marked,اگر برجسته شود
In general,به طور کلی
Independent living ,زندگی مستقل
Interfere with,در تداخل باچیزی
Associated with,همراه با
Required for,نیازمند برای چیزی
Rising,بلند شدن
Sedentary ,بی تحرک
Subtle,ظریف
The lower limbs,اندام‌های تحتانی
The quadriceps ,عضله چهارسر ران
Upper,فوقانی
Typically Underlying,به طور معمول
pathology,بیماری‌های زمینه‌ای
Reduced strength,کاهش قدرت
variable ,متغیر
Relative rapid loss ,کاهش سریع نسبی
Reaching,رسیدن
Major problem,مشکل عمده
Anti-cancer‏,ضد سرطان
Are placed inside a wrapper,قرار داده می‌شوند داخل یک بسته
Cross,عبور کردن
Be delivered,تحویل بشود
Discharge,تخلیه کردن
Drug deliver system,سیستم تحویل دارو
enormous potentials,ظرفیت‌های بیشمار
Impressive,تاثیرگذار
ls attracted to‏,جذب شدن به سمت چیزی
IS genetically‏ designed,به طور ژنتیک طراحی می شوند
ACCumulate,تجمع یافتن
couple of days,یه چند روزی
fast diagnosis,تشخیص سریع
get worse,بدتر شدن
Blood-brain barrier,سد خونی -مغزی
Bound to,متصل به
At therapeutic concentrations,با غلظت‌های درمانی
Development,پیشرفت
Locate,مکان‌یابی کردن
Overall aim,هدف کلی
Particular,خاص
Receptors,گیرنده‌ها
Relevant  area,ناحیه مرتبط یا مربوطه
Revolutionize,منقلب کردن- دگرگون کردن
The active ‏ingredients,محتویات فعال
Pick up,بدست آوردن
Respiratory distress,دیسترس تنفسی- اختلالات تنفسی
Sepsis ,عفونت منتشر خون
Shut down ,از کار افتادن
Instead of‏,به جای
Tiny,کوچک- ریز
Later on ,بعدا
Leak,نشتی دادن
life- threatening,تهدید کننده زندگی
lung infiltrates,ترآوشات ریه
Non-thoracic injuries ,صدماتی که مربوط به قفسه سینه نباشد
Airsacs,کیسه‌های هوایی
treatable,قابل درمان
trigger,"باعث‌شدن، شروع کردن "
Receptors,گیرنده‌ها
Relevant area,ناحیه مرتبط
Revolutionize,دگرگون کردن
The active ingredients,محتویات فعال
Artistic ,هنری
At least,حداقل
Clear argument,استدلال واضح
Degrees,درجات
Demonstrate,اثبات کردن
Factual evidence ,مستندات واقعی
Genius,نابغه
Consider,در نظرگرفتن
Have been valued ,با ارزش در نظر گرفته شده
l.e,0 بدین معنی
Imaginary,خیالی
Brilliance,استعداد
The “most intelligent’ ,با هوش ترین
Interpersonal ,بین فردی
Intelligence,هوش
leading toward,به طرف چیزی رفتن
is recognized,شناخته شده
less understood,کمتر شناخته شده
Logical deduction,استدلال منطقی
master,ماهر یا مسلط شدن
influence,تاثیر گذاشتن
Musical composition,ساختن موزیک
redefinition,تعریف مجدد
over time,با گذر زمان
Average,"معمولی، متوسط "
The way we think,شیوه‌ای که ما فکر می‌کنيم
social leaders,رهبران اجتماعی
culture ,فرهنگ
Aspects ,جنبه‌ها
since the rise of ,از شروع
Things of beauty,اقلام مربوط به زیبایی
 to organize,تنظیم کردن
Separate ,متفاوت
To think scientifically,‏به صورت علمی فکر کردن
Figures ,اشکال. نمودار
Filth ,آلودگی
Healthier habitats,زیستگاه های سالم‌تر
Freedom ,آزادی
lifespan ,طول عمر
Long- overlooked,مدت‌ها بدون توجه واقع شدن
 Lost cure,نبود درمان
Journals ,مجلات
relatively,به نسبت
single- handedly,دست تنها- یک تنه
State power ,قدرت حکومتی
versus,در مقایسه با
Undergo a transformation,دچار یک تغییر و تحول شدن
vaccine refusal,نپذیرفتن واکسن
The western world,دنیای غرب
We are told,‏به ما گفته شده
cognitive issues,مسائل ذهنی
commit suicide,مرتکب خودکشی شدن
under- recognized,کمتر شناخته شده
treatable condition,مشکلات قابل درمان
Compared to ,در مقایسه با
Complicate ,دشوار کردن
discomfort ,ناراحتی
Discontinuous ,ناپیوسته
fall,افول. کاهش
Forgetfulness ,فرآموشی
Growing older,پیرشدن
Highlight ,تاکید کردن
impairment ,تخریب
Overall rate ,میزان کلی
Undertreated ,‏کمتر درمان شده
Prevalence ,شیوع
Leading to ,منجرشدن به
Previously ,قبلا
Persistent ,مداوم. مقاوم
Reportedly ,مطابق شنیده ها
Roughly ,‏به طور تقریبی
Subsiding ,فروکش کردن
Rather ,در عوض
Underrated ,دست کم گرفتن
